Date,Large Cap LSTM,Large Cap MPT,Mid Cap LSTM,Mid Cap MPT,Small Cap LSTM,Small Cap MPT
2024-02-27 00:00:00+00:00,0.0629418249589575,0.21030848251549905,0.12650024298797513,0.11273075961418222,-0.10317686167073692,-0.1643766188187954
2024-02-28 00:00:00+00:00,0.061908531431857705,0.1985256953446164,0.13817069184939812,0.10531163589009163,-0.10638234415730508,-0.17091818221975186
2024-02-29 00:00:00+00:00,0.05705010856098913,0.20123201086306164,0.14636759902344854,0.11436640063589465,-0.10585347319753313,-0.16853451596118318
2024-03-01 00:00:00+00:00,0.06288898050257186,0.2377466442653864,0.14785916334021,0.12143716362656543,-0.10392886576409188,-0.15460674639650984
2024-03-04 00:00:00+00:00,0.05699207007766982,0.23753182146068696,0.1475391107976245,0.12475727290106309,-0.11837137897270789,-0.16227982096568527
2024-03-05 00:00:00+00:00,0.0674883671522486,0.21542740067234356,0.140504992317126,0.10332948372048212,-0.1411762538300887,-0.1789798246469737
2024-03-06 00:00:00+00:00,0.07518479376606524,0.22215918381564403,0.12795850588999147,0.12114214585830285,-0.12196770889220931,-0.18506075522902998
2024-03-07 00:00:00+00:00,0.0793374644321656,0.24641364937795363,0.10975066957379154,0.13828633905392462,-0.11327674598639426,-0.1767310795682382
2024-03-08 00:00:00+00:00,0.08278079510839653,0.20542696811059735,0.1103757334193678,0.11826094079474969,-0.1063332504159561,-0.15816200812557046
2024-03-11 00:00:00+00:00,0.091878305020614,0.19077232694891588,0.11006365067148627,0.12489150745721833,-0.09917800828662993,-0.14215832268925555
2024-03-12 00:00:00+00:00,0.09574434024253575,0.2223492649827512,0.1037499127950905,0.13766047779572332,-0.09447851301313914,-0.14680844501746837
2024-03-13 00:00:00+00:00,0.10135704458233086,0.2077031122112376,0.1294588962265919,0.12702850016696154,-0.09653395474889137,-0.14310688185677234
2024-03-14 00:00:00+00:00,0.11113850647293089,0.19281478741034208,0.11110440713946801,0.10947411147488473,-0.10884836979101897,-0.1660922714040597
2024-03-15 00:00:00+00:00,0.10560412245338657,0.18802037001232796,0.1432142799366729,0.09744742579620547,-0.11413656241537429,-0.16203082404470392
2024-03-18 00:00:00+00:00,0.11811235466217873,0.2048375661954842,0.14636463957424484,0.09789629944881217,-0.11921290658080097,-0.15743176234039935
2024-03-19 00:00:00+00:00,0.1210237838584114,0.21306297991695944,0.16415452090448324,0.10705216583860566,-0.11389722486891629,-0.15618035655365003
2024-03-20 00:00:00+00:00,0.1253269530118033,0.22576309594359767,0.19877363177057794,0.12283722137158737,-0.1026620166809531,-0.15291624612345645
2024-03-21 00:00:00+00:00,0.12792489816146602,0.23188716047652047,0.21469854935475507,0.13068840592318653,-0.09480898022740558,-0.13085433266174973
2024-03-22 00:00:00+00:00,0.126452738763416,0.2392168436733626,0.20565329388646902,0.12054258695182218,-0.10479258861779239,-0.14143235370693874
2024-03-25 00:00:00+00:00,0.12834351354363016,0.24306054358039342,0.21416607074229077,0.11030766314167373,-0.10757411650225501,-0.1490906311901835
2024-03-26 00:00:00+00:00,0.12481389859432901,0.24221524520604332,0.22451163985627987,0.10773050008811969,-0.12255876404599997,-0.16041430955503178
2024-03-27 00:00:00+00:00,0.1317513436826283,0.23765622840351464,0.24116073054634946,0.10448043682249186,-0.10679430575536897,-0.14457023121131807
2024-03-28 00:00:00+00:00,0.13274291968687013,0.23491562846834557,0.2587940913267128,0.12398357941233851,-0.09015399146855929,-0.13867715894829824
2024-04-01 00:00:00+00:00,0.1388013655948095,0.22592887186857147,0.25862959288474974,0.11467715622496732,-0.11026085004778496,-0.14774684773586322
2024-04-02 00:00:00+00:00,0.1406265180790096,0.20208855268467185,0.24488288737901587,0.10917718835129575,-0.1219623566212904,-0.15778073075891763
2024-04-03 00:00:00+00:00,0.14341385353210012,0.21190891002347656,0.2526405643507883,0.12497379318570268,-0.13008404424306508,-0.1571602993781227
2024-04-04 00:00:00+00:00,0.14145992009934893,0.19422333976890438,0.21481848337813458,0.1068332898277955,-0.13152629485652578,-0.13890693160380263
2024-04-05 00:00:00+00:00,0.1532221285951907,0.20538791579861004,0.23171470742068823,0.1327537457560557,-0.1330519298857069,-0.13489687078986734
2024-04-08 00:00:00+00:00,0.15153137484224088,0.20787206121806845,0.23432126970426337,0.1249551177824586,-0.1260500034601434,-0.1347697535831196
2024-04-09 00:00:00+00:00,0.15572855345202563,0.19705140741858362,0.24240862489466553,0.12031007462362964,-0.11700792720096298,-0.120144508920632
2024-04-10 00:00:00+00:00,0.1664795934377017,0.1948497562074769,0.22239235781542943,0.0931801507681207,-0.13953578854075976,-0.14203849880784636
2024-04-11 00:00:00+00:00,0.16351945832889836,0.21157524435691477,0.21397394196514052,0.10259211761894704,-0.13818787904329433,-0.15677895259635766
2024-04-12 00:00:00+00:00,0.15643747294440757,0.19065336956461576,0.1957021485641599,0.09550373099515919,-0.15551874795544784,-0.177566408608269
2024-04-15 00:00:00+00:00,0.14909147975482617,0.17188241754448552,0.18473333626677046,0.08284228104310953,-0.17345298535611342,-0.20116296434264347
2024-04-16 00:00:00+00:00,0.14377166882224302,0.18084137458200256,0.18424474592647555,0.08091332092563586,-0.1784193464503121,-0.20796797195874517
2024-04-17 00:00:00+00:00,0.14301049386515907,0.16897817072304933,0.1782886394910883,0.05909692363627039,-0.18018086837109537,-0.2105861886841215
2024-04-18 00:00:00+00:00,0.13978522991507414,0.16500584403192553,0.17561899021295502,0.05554762094817889,-0.17132876659160978,-0.20827230047982415
2024-04-19 00:00:00+00:00,0.14568081326371551,0.11995234476572936,0.1748724301020348,0.06454929555591926,-0.15950573315545913,-0.20466754490099182
2024-04-22 00:00:00+00:00,0.1557319308576488,0.12725041272103876,0.19473368763433752,0.06668027690040845,-0.15552698882566285,-0.20283506053819955
2024-04-23 00:00:00+00:00,0.150944594392465,0.1487508778673876,0.24201110276490523,0.09001746558591184,-0.15647223543832678,-0.199535239113259
2024-04-24 00:00:00+00:00,0.15832333773497353,0.15526498054676297,0.24200879377954032,0.03656377932870436,-0.15285018259231142,-0.20176000713328657
2024-04-25 00:00:00+00:00,0.1593086456795898,0.17719434301337977,0.2528203540326037,0.03546486682092587,-0.16051341344361714,-0.20905496774418209
2024-04-26 00:00:00+00:00,0.16048982126589229,0.20334299082122276,0.25449026946175013,-0.0005251876431400238,-0.1668919565678364,-0.20911090075004757
2024-04-29 00:00:00+00:00,0.16322803463524904,0.2311308727555581,0.2601923029251625,0.003752323245279854,-0.15674070362182613,-0.2051745513951344
2024-04-30 00:00:00+00:00,0.1473617177309603,0.23402866885639395,0.22223243800048653,-0.005545231567868902,-0.1660616830353877,-0.21989239652207038
2024-05-01 00:00:00+00:00,0.13476187332120215,0.2104326297287309,0.22062193522143692,0.00277080156790821,-0.1641823825303116,-0.20980752731804053
2024-05-02 00:00:00+00:00,0.14515197361892263,0.2124790280034321,0.22600938276421245,0.010854028212248457,-0.11548208340286481,-0.20045204660878202
2024-05-03 00:00:00+00:00,0.14542387369104914,0.21712558946982252,0.2320034077822688,-0.00192204016747477,-0.10789134908048215,-0.20613171946676456
2024-05-06 00:00:00+00:00,0.15007120671033358,0.2537582960575129,0.23824118835042407,-0.007048373060649427,-0.11919688980773935,-0.19870576289326525
2024-05-07 00:00:00+00:00,0.1567539935946225,0.2489261162046421,0.24452388438490558,0.008727434917313204,-0.11536347126022228,-0.21144868017703844
2024-05-08 00:00:00+00:00,0.15235558100096558,0.24693134864348298,0.23967503535048995,0.00041416418894701934,-0.10689385044712918,-0.21460455280879231
2024-05-09 00:00:00+00:00,0.163783415860715,0.23573531592891483,0.2483474765720144,0.003150948646670093,-0.10412402805393428,-0.20306462482095589
2024-05-10 00:00:00+00:00,0.1608241092002245,0.23467327019460393,0.245269776895797,0.012149693707444786,-0.09420396658202057,-0.19872321467307497
2024-05-13 00:00:00+00:00,0.16044728443834044,0.23918886111583482,0.24257726100557764,0.006709067860494633,-0.08153628147606506,-0.19510611325832006
2024-05-14 00:00:00+00:00,0.15596838513714406,0.2574951806576118,0.2395174927060395,0.010320473707556843,-0.08315458586908109,-0.19191424995012862
2024-05-15 00:00:00+00:00,0.161674520614143,0.28445405562622006,0.25178660840890066,0.022163816192184438,-0.0843407494999443,-0.16165683152424137
2024-05-16 00:00:00+00:00,0.19522551842339375,0.27485233085269556,0.258819397428663,0.02156765414612072,-0.08460767467808405,-0.16488069717486797
2024-05-17 00:00:00+00:00,0.2098049281733192,0.27050060465007686,0.2558239517456773,0.027275498151915656,-0.08243121529699682,-0.16959633737209567
2024-05-20 00:00:00+00:00,0.20264828814742764,0.28186989663660955,0.2420026339806871,0.017676570749264764,-0.07955376018754101,-0.16603725683361825
2024-05-21 00:00:00+00:00,0.20795077404501439,0.30882065670008263,0.23814593669889583,0.007338313691238607,-0.09735271945784463,-0.1641207300161046
2024-05-22 00:00:00+00:00,0.19699639803229752,0.29854906832651307,0.21702191381718228,-0.001593736484126973,-0.09812630193644045,-0.16395200505364682
2024-05-23 00:00:00+00:00,0.1824927470809472,0.32232764611667086,0.2096667654397808,-0.014680101671122436,-0.1043941888316321,-0.18122073235367775
2024-05-24 00:00:00+00:00,0.18762772204492228,0.33479467646233796,0.22079461332552208,-0.007532695721744309,-0.09357048258922007,-0.17460393201376723
2024-05-28 00:00:00+00:00,0.1926864974981901,0.35360486795773993,0.1916746489966119,-0.017953073999581903,-0.10188347050099456,-0.19766130963571893
2024-05-29 00:00:00+00:00,0.1858233299480907,0.34743994527313227,0.17583184829394805,-0.026426885203620576,-0.11854559191434055,-0.2133159544165445
2024-05-30 00:00:00+00:00,0.1839156004271909,0.33578619923039765,0.19345973099433178,-0.020963604936133917,-0.11736125022391253,-0.22016533792425463
2024-05-31 00:00:00+00:00,0.20581993332381598,0.33706396521720783,0.23332095225107152,-0.0051524929117258145,-0.1105225194657703,-0.21578790098845935
2024-06-03 00:00:00+00:00,0.19455252152887126,0.35693987422313467,0.2446523443380635,-0.022339013334877755,-0.11312944286394588,-0.21867657513209937
2024-06-04 00:00:00+00:00,0.19326113436338477,0.36440472372948896,0.2331686592605844,-0.01429612242964795,-0.11954401999208786,-0.21893559149613584
2024-06-05 00:00:00+00:00,0.200560299333427,0.3902053218869166,0.24220159269869312,-0.0035573898977113716,-0.11432492393318527,-0.2246305028742004
2024-06-06 00:00:00+00:00,0.2061286587211124,0.3910446886385579,0.239727602658393,-0.020868093175066105,-0.11608129916493126,-0.2022622191699156
2024-06-07 00:00:00+00:00,0.18876206096067127,0.39302343032614684,0.24495408793591378,-0.02346092234157393,-0.12513935082698824,-0.22214180384461257
2024-06-10 00:00:00+00:00,0.1993215618559565,0.40496908880180427,0.289151086696513,-0.01289295781592148,-0.12421866711182583,-0.22381391076716373
2024-06-11 00:00:00+00:00,0.19481655179022095,0.40185263008923666,0.30461858077197257,-0.006855062693591152,-0.12723867966640956,-0.2287386808201617
2024-06-12 00:00:00+00:00,0.18690447427004364,0.42572799863913513,0.3227200962939294,0.003237512176138768,-0.12345013808953964,-0.21446172618641468
2024-06-13 00:00:00+00:00,0.18367736546108993,0.4753384076095739,0.29591774882779265,-0.0005619987637135448,-0.12464630339764182,-0.22115759827102566
2024-06-14 00:00:00+00:00,0.1832268948710989,0.47896827517911333,0.27253353941422054,-0.002599299993159554,-0.1259866266541707,-0.2189867264323626
2024-06-17 00:00:00+00:00,0.183229761949792,0.4980123989862817,0.2893631290660539,0.004481706964965859,-0.12033931872119863,-0.21933216605304462
2024-06-18 00:00:00+00:00,0.18758200302207073,0.5049403527019689,0.29170919326716005,-0.0033077110898789286,-0.12025622789448842,-0.22796178810245749
2024-06-20 00:00:00+00:00,0.20276587220779452,0.4797932795670743,0.29757436759015143,0.0003651292446065213,-0.11336479847157643,-0.22261293599445187
2024-06-21 00:00:00+00:00,0.20038905763710924,0.4604075760197286,0.29636369362117554,0.003442086504626296,-0.1081895421611927,-0.22901340921205138
2024-06-24 00:00:00+00:00,0.22302883253759154,0.4360942544216444,0.3055338404042096,0.006942314755702617,-0.09804156471757408,-0.22511413904434696
2024-06-25 00:00:00+00:00,0.21747965572653905,0.46972255729124,0.2648884310058466,-0.002589844803552954,-0.10007633223274737,-0.23505689293563692
2024-06-26 00:00:00+00:00,0.2243262697002153,0.48079096681523126,0.24968135375332,-0.009114331112595964,-0.11041533570105178,-0.23408409695852195
2024-06-27 00:00:00+00:00,0.22477643895403054,0.47991134160104587,0.2442427586205047,0.001319627693574299,-0.11428879539117354,-0.22637756462118908
2024-06-28 00:00:00+00:00,0.2216319457743181,0.48982762849292594,0.26453787405003504,0.006591818386596504,-0.11143487711311229,-0.2259921445721107
2024-07-01 00:00:00+00:00,0.21989974492655406,0.5082344555524612,0.2684588977491842,0.008744594040148268,-0.11895007851161055,-0.24625075694358056
2024-07-02 00:00:00+00:00,0.2228535299491039,0.5265684925904084,0.2791517712372611,0.02358997472296176,-0.11719848427217161,-0.24065491830677022
2024-07-03 00:00:00+00:00,0.22728530999383034,0.5580730841321588,0.2730573921010193,0.02311081669875148,-0.11277699263683039,-0.22389401871791703
2024-07-05 00:00:00+00:00,0.23915693317716125,0.5616969436097905,0.268030840817723,0.028730498988843944,-0.11860967768059916,-0.21299051594565244
2024-07-08 00:00:00+00:00,0.2294932063552848,0.5773634480233276,0.2696846200883398,0.02152600769043822,-0.11047066286904605,-0.20977930695646585
2024-07-09 00:00:00+00:00,0.225392573654978,0.604329452785592,0.2611685640033141,0.014654784619016148,-0.13214536057763981,-0.21347550553090267
2024-07-10 00:00:00+00:00,0.2358392304379766,0.6255140962068164,0.26642877291242373,0.028049564950053618,-0.13474072778671053,-0.20614621486889428
2024-07-11 00:00:00+00:00,0.23276782486285064,0.5763740175815799,0.29925159836027504,0.044359157818783634,-0.11773277748367461,-0.17827917611447464
2024-07-12 00:00:00+00:00,0.22824444821610923,0.6000927448514191,0.32729517034044564,0.058251168354804594,-0.10742357517274714,-0.17143601505006578
2024-07-15 00:00:00+00:00,0.2414240825865983,0.6065568725461346,0.33904813595403205,0.0703839735399796,-0.10397561078076634,-0.15662367822219703
2024-07-16 00:00:00+00:00,0.24589596874473285,0.6128839369698733,0.35918028147836956,0.09061942643371923,-0.08460905449261369,-0.13716584022073508
2024-07-17 00:00:00+00:00,0.2585085780975953,0.5546712407554166,0.35961929753517907,0.08056382103274262,-0.07063780980484613,-0.1255971231195434
2024-07-18 00:00:00+00:00,0.2587889095353164,0.5346313932752171,0.3503016060074591,0.07453203732660696,-0.08327130043400843,-0.14149317908985026
2024-07-19 00:00:00+00:00,0.24583660967313326,0.5172891927644332,0.3165084561934417,0.07560552627486827,-0.08141470411467,-0.1494375989548029
2024-07-22 00:00:00+00:00,0.24303161607847557,0.5533869424290032,0.3470949852340812,0.07821107632109303,-0.07330999876914024,-0.13865090889010234
2024-07-23 00:00:00+00:00,0.23666999438316827,0.5542684536940883,0.2729453425904744,0.07446836914644095,-0.07876761302133894,-0.1435141029799466
2024-07-24 00:00:00+00:00,0.23556810119669813,0.4763532027278632,0.27196388301644814,0.07113962452129452,-0.08441596974689891,-0.1555987413047466
2024-07-25 00:00:00+00:00,0.23707489430622886,0.45026500037655093,0.22081249968308003,0.10062241691051299,-0.1195532179941644,-0.15535533583413974
2024-07-26 00:00:00+00:00,0.23437196693051043,0.44921652910785936,0.22353480689194427,0.1066040334937226,-0.09974011568092844,-0.13499486046257292
2024-07-29 00:00:00+00:00,0.23002647395832776,0.4563916958022258,0.22361204204493812,0.10015738780211625,-0.09542430144439262,-0.13896857244973593
2024-07-30 00:00:00+00:00,0.23673862835620163,0.4078323475111314,0.22543104987063267,0.116590718246534,-0.09014257270899861,-0.13062023232287112
2024-07-31 00:00:00+00:00,0.23566774166499393,0.48891119932679605,0.22946156151497488,0.12890080180555996,-0.09109266144763617,-0.12346454939865026
2024-08-01 00:00:00+00:00,0.23680715436111632,0.4507565273948091,0.20067825873560352,0.11344785036783,-0.04501833919858644,-0.1380952507400629
2024-08-02 00:00:00+00:00,0.22217138347902532,0.4217032038478177,0.15037236944774257,0.09087572298000124,-0.058212071655061814,-0.11262486096053248
2024-08-05 00:00:00+00:00,0.1986268408704568,0.36384887989162285,0.12067046714072438,0.07284590334528107,-0.0639435055105485,-0.143585270142765
2024-08-06 00:00:00+00:00,0.19625585255361178,0.39023008121481073,0.13698956822762276,0.08661384980630626,-0.07080582564876237,-0.12255589922198595
2024-08-07 00:00:00+00:00,0.19721326318365584,0.3416427999802194,0.13769885440615726,0.12533115997715227,-0.08568030389200842,-0.14134935552142947
2024-08-08 00:00:00+00:00,0.2165458642709268,0.42241421906807153,0.1911932413788382,0.1319028103146085,-0.07568532120340876,-0.12881634331722447
2024-08-09 00:00:00+00:00,0.22504857578967563,0.4488102771669129,0.2103516294504051,0.1279423807076705,-0.07809927516546344,-0.11990928949763824
2024-08-12 00:00:00+00:00,0.23018453856049748,0.45947640509431475,0.19514824155300325,0.12146496845228127,-0.08481593186939285,-0.1290376826834232
2024-08-13 00:00:00+00:00,0.22270611179475153,0.5196922378102657,0.20331780940376043,0.13699095127746674,-0.07593910607720589,-0.10919704344944403
2024-08-14 00:00:00+00:00,0.2282176281167585,0.5355948999356082,0.20871278128979953,0.13968226444085063,-0.08178552296960484,-0.11253198167519929
2024-08-15 00:00:00+00:00,0.26324967432745483,0.5753399374092909,0.23952149650039578,0.152317563003735,-0.07170251746596845,-0.11736687969365733
2024-08-16 00:00:00+00:00,0.2643218657556774,0.5764339695607972,0.2518065076171374,0.1659642591764927,-0.06443403549382931,-0.11675918210070091
2024-08-19 00:00:00+00:00,0.27173146362924094,0.603142055500645,0.2607004952776011,0.16932510370492104,-0.053695153902795556,-0.10812845217629907
2024-08-20 00:00:00+00:00,0.2603440304473934,0.6081233433313109,0.2666964609574949,0.16945888377083662,-0.0660062063777277,-0.1219185392563279
2024-08-21 00:00:00+00:00,0.2607355951377601,0.614271350459614,0.2837485718740922,0.1841161586799489,-0.04735354280319326,-0.11490827269679404
2024-08-22 00:00:00+00:00,0.2653975694659163,0.5831331096957311,0.28080522902819216,0.17888598970616232,-0.04989465893250922,-0.11453272939741344
2024-08-23 00:00:00+00:00,0.2756354329157482,0.6181860137518598,0.33161444279357233,0.1843749462836446,-0.03232882267314563,-0.1029364668019278
2024-08-26 00:00:00+00:00,0.29033058322304583,0.5934520967653076,0.3341709064192395,0.17140957448078264,-0.025231520481530434,-0.09953113348101339
2024-08-27 00:00:00+00:00,0.28432057902994523,0.5988020665076796,0.34468000630367124,0.16104314964767918,-0.026640068676638373,-0.10338234749376429
2024-08-28 00:00:00+00:00,0.27660835568285713,0.5802423429959103,0.34019413946174737,0.164591424360097,-0.030240125283584218,-0.09941364853884949
2024-08-29 00:00:00+00:00,0.2855247461672332,0.5512086705286372,0.3499710179440203,0.16146110150464166,-0.034910418772602037,-0.07856949001588898
2024-08-30 00:00:00+00:00,0.29235017443236,0.5831271018372828,0.36058495487840747,0.1666160038378277,-0.03308555315540196,-0.08435040365123414
2024-09-03 00:00:00+00:00,0.2740515247772768,0.5325426859585778,0.32358348342556087,0.1738602528844282,-0.047005354090464024,-0.0976503379047885
2024-09-04 00:00:00+00:00,0.2668206407210818,0.5345757540143619,0.3229904830061374,0.1793237995236201,-0.040244320045811355,-0.09673992078847726
2024-09-05 00:00:00+00:00,0.26114875758013434,0.5268828072215765,0.3132279224696066,0.14787836004440158,-0.053821319897224607,-0.06427311833599425
2024-09-06 00:00:00+00:00,0.24967154645510248,0.46827394193135774,0.291506179658207,0.14197435372757528,-0.06773362401323957,-0.07478456673286382
2024-09-09 00:00:00+00:00,0.2636148157927056,0.49365940184925305,0.3023243178094477,0.16156971009159515,-0.05762880862998965,-0.07024832846651075
2024-09-10 00:00:00+00:00,0.2541031246577974,0.5170220053924126,0.24262593482068961,0.1679635912946671,-0.05201587642191752,-0.06740738453554984
2024-09-11 00:00:00+00:00,0.2518415282371731,0.56854892494082,0.24105149774052959,0.15741050092619435,-0.058689179194095775,-0.07627421170722426
2024-09-12 00:00:00+00:00,0.2688134356318874,0.5923087698878089,0.27706771176854117,0.16162658734853808,-0.06364877704363747,-0.07622671200628883
2024-09-13 00:00:00+00:00,0.2777804706512004,0.5922644031762394,0.28077068072646383,0.16997735312143925,-0.053220437654345254,-0.0712081489215668
2024-09-16 00:00:00+00:00,0.28585858598373526,0.5746591826258192,0.29693505281764976,0.1745735306078824,-0.05081989796092379,-0.0648583175937848
2024-09-17 00:00:00+00:00,0.28069930644776564,0.5558077262391607,0.3134119489590279,0.1757554969973958,-0.04554513778894764,-0.06059231173203039
2024-09-18 00:00:00+00:00,0.2861733422406372,0.5473317820961274,0.3402709319882198,0.17232329323796347,-0.03926685403896546,-0.05562331673694221
2024-09-19 00:00:00+00:00,0.2885606027182086,0.5906490211587203,0.34252429770141024,0.18547107212964442,-0.016708785525258563,-0.04992171547023494
2024-09-20 00:00:00+00:00,0.2939240123849023,0.5856338015578215,0.3490726748008455,0.15185913073098534,-0.009523322273938262,-0.059040359147482846
2024-09-23 00:00:00+00:00,0.3112360590432821,0.5982644744951564,0.3310422417066574,0.16778571342446136,0.012995951174868736,-0.05246581300572373
2024-09-24 00:00:00+00:00,0.31266310971438327,0.6241864369741172,0.33150466515368593,0.1698803823576014,0.024226124499986845,-0.040822011317694695
2024-09-25 00:00:00+00:00,0.3059682161909736,0.6368715639658729,0.2743856951506427,0.1700956453102782,0.00460500321255064,-0.06526868271725594
2024-09-26 00:00:00+00:00,0.2871919821724962,0.6289978986092588,0.27837282302178856,0.15786915996436135,0.015243529167221048,-0.053818321616020515
2024-09-27 00:00:00+00:00,0.30205490986853656,0.6053542557327793,0.29300068233871834,0.16492189599324814,0.02019609267384359,-0.0494124601584186
2024-09-30 00:00:00+00:00,0.31772890649724816,0.6125349050226698,0.25440823151044145,0.17288884177579766,0.03145528770896622,-0.04259729387599909
2024-10-01 00:00:00+00:00,0.33569324810141143,0.5877676857220058,0.2555554314052231,0.16686493281295833,0.025403923079576618,-0.04431086102969928
2024-10-02 00:00:00+00:00,0.33621064083377306,0.5964721358391805,0.25381133802234057,0.165406219268728,0.019626545690936137,-0.04271928401535097
