Date,Large Cap LSTM,Large Cap MPT,Mid Cap LSTM,Mid Cap MPT,Small Cap LSTM,Small Cap MPT
2020-09-11 00:00:00+00:00,0.003922046079376518,-0.00832097735181725,-0.005110805953500219,0.003287883169182937,0.008608151337437642,-0.0015110026016453837
2020-09-14 00:00:00+00:00,0.00984543379865288,0.03627497083253983,0.01012675669214258,0.002400563052766591,0.06727577881000646,0.020826926650483912
2020-09-15 00:00:00+00:00,0.0040008322431310805,0.05955861558541753,0.011496344496270572,0.01946672527393467,0.0676731620419293,0.031233835101568852
2020-09-16 00:00:00+00:00,0.026715411147376855,0.035975446747196216,0.006417161872366739,-0.008038879396026877,0.07628121234116891,0.024378560455996956
2020-09-17 00:00:00+00:00,0.024074949239911048,0.018205352440904488,-0.003728765720946492,-0.011183797783697935,0.043040655648989734,0.00510201936963095
2020-09-18 00:00:00+00:00,0.01704428229056343,0.017180167127545776,0.0029713603170247183,-0.03229066295247751,0.004237845130064644,-0.003327287839844928
2020-09-21 00:00:00+00:00,-0.004255141602042878,0.02247499080187887,-0.003298053636822784,-0.04904762851625655,-0.05747588192959141,0.00020423406024061563
2020-09-22 00:00:00+00:00,-0.01936099626030241,0.027332694259634582,0.003479013799784658,-0.039157572532806495,-0.006224357136888958,0.004091023131477911
2020-09-23 00:00:00+00:00,-0.045175936966779684,-0.01940990203018289,-0.020018619734596954,-0.04672325709170844,-0.046351475314297286,-0.004822753036315075
2020-09-24 00:00:00+00:00,-0.046348756408506886,-0.008509423053262188,-0.015352012338362475,-0.03961734403187711,-0.05098660263808752,-0.0073102273381204785
2020-09-25 00:00:00+00:00,-0.03568009946135986,0.026535415317375133,-0.003154783807575834,-0.03812262900371133,-0.05880018958807465,0.016737342674018718
2020-09-28 00:00:00+00:00,-0.01901622441265416,0.04450962958738369,0.005857288788870374,-0.01879164056226401,-0.06714341877089691,0.043415168416193195
2020-09-29 00:00:00+00:00,-0.0380996946264921,0.04657975301505535,0.0031157460014668015,-0.024851655473371426,-0.10819766345126103,0.05388824996224817
2020-09-30 00:00:00+00:00,-0.03289369168374978,0.06327899176036067,0.01171491107575151,-0.0362129694386949,-0.09985433323024107,0.05569130247634968
2020-10-01 00:00:00+00:00,-0.04979731335540161,0.081509797895156,0.026659578977382914,-0.02734731168952087,-0.08462454256218965,0.07026408360417058
2020-10-02 00:00:00+00:00,-0.05531233881505182,0.04225229498494398,0.0063905355684035214,-0.030488311475828422,-0.07389751917881837,0.05920623769692712
2020-10-05 00:00:00+00:00,-0.03715472052468982,0.07227503193011242,0.03311821128363479,-0.011562440988715061,-0.04913255170857134,0.0937732729392513
2020-10-06 00:00:00+00:00,-0.04834005669855013,0.056568468789762294,0.025314163857702576,-0.01289873746308956,-0.0825056705162559,0.09642742373011548
2020-10-07 00:00:00+00:00,-0.0367351516969312,0.08099351363348184,0.04724434120735288,0.007233764955571598,-0.0493974738631866,0.11504516685642585
2020-10-08 00:00:00+00:00,-0.0007363821774704071,0.08082243739161377,0.06186254690863957,0.02075932868608943,-0.01562707286177678,0.12337270393379152
2020-10-09 00:00:00+00:00,-0.004003680095145623,0.0948990729583552,0.08725020860313482,0.03635633030002072,-0.02145414780494026,0.1329410261195354
2020-10-12 00:00:00+00:00,-0.0034423842358156653,0.1258469084141869,0.10563154648326578,0.04637557770551215,-0.024764967470247257,0.1404773350262405
2020-10-13 00:00:00+00:00,-0.016897128809102546,0.1280789195461438,0.11091571628586272,0.048208290392847575,-0.04317311672629798,0.14771610709115013
2020-10-14 00:00:00+00:00,-0.0197152610740553,0.1193343916076961,0.11037982258739087,0.05360633242684876,-0.03363793992410247,0.137374831476599
2020-10-15 00:00:00+00:00,-0.015559780059788197,0.10801852591121919,0.11878087924491165,0.062294404761062294,0.003178358587998975,0.14701777261459648
